Date,Station,Value,lat,lng
2024-01-02,124 MARIENDORFER DAMM,20,52.438115,13.38772
2024-01-03,124 MARIENDORFER DAMM,18,52.438115,13.38772
2024-01-04,124 MARIENDORFER DAMM,21,52.438115,13.38772
2024-01-05,124 MARIENDORFER DAMM,13,52.438115,13.38772
2024-01-06,124 MARIENDORFER DAMM,13,52.438115,13.38772
2024-01-07,124 MARIENDORFER DAMM,13,52.438115,13.38772
2024-01-08,124 MARIENDORFER DAMM,20,52.438115,13.38772
2024-01-09,124 MARIENDORFER DAMM,39,52.438115,13.38772
2024-01-10,124 MARIENDORFER DAMM,50,52.438115,13.38772
2024-01-11,124 MARIENDORFER DAMM,42,52.438115,13.38772
2024-01-12,124 MARIENDORFER DAMM,35,52.438115,13.38772
2024-01-13,124 MARIENDORFER DAMM,21,52.438115,13.38772
2024-01-14,124 MARIENDORFER DAMM,16,52.438115,13.38772
2024-01-15,124 MARIENDORFER DAMM,28,52.438115,13.38772
2024-01-16,124 MARIENDORFER DAMM,46,52.438115,13.38772
2024-01-17,124 MARIENDORFER DAMM,35,52.438115,13.38772
2024-01-18,124 MARIENDORFER DAMM,47,52.438115,13.38772
2024-01-19,124 MARIENDORFER DAMM,35,52.438115,13.38772
2024-01-20,124 MARIENDORFER DAMM,25,52.438115,13.38772
2024-01-21,124 MARIENDORFER DAMM,21,52.438115,13.38772
2024-01-22,124 MARIENDORFER DAMM,19,52.438115,13.38772
2024-01-23,124 MARIENDORFER DAMM,26,52.438115,13.38772
2024-01-24,124 MARIENDORFER DAMM,15,52.438115,13.38772
2024-01-25,124 MARIENDORFER DAMM,19,52.438115,13.38772
2024-01-26,124 MARIENDORFER DAMM,26,52.438115,13.38772
2024-01-27,124 MARIENDORFER DAMM,27,52.438115,13.38772
2024-01-28,124 MARIENDORFER DAMM,31,52.438115,13.38772
2024-01-29,124 MARIENDORFER DAMM,44,52.438115,13.38772
2024-01-30,124 MARIENDORFER DAMM,46,52.438115,13.38772
2024-01-31,124 MARIENDORFER DAMM,32,52.438115,13.38772
2024-02-01,124 MARIENDORFER DAMM,25,52.438115,13.38772
2024-02-02,124 MARIENDORFER DAMM,29,52.438115,13.38772
2024-02-03,124 MARIENDORFER DAMM,17,52.438115,13.38772
2024-02-04,124 MARIENDORFER DAMM,14,52.438115,13.38772
2024-02-05,124 MARIENDORFER DAMM,17,52.438115,13.38772
2024-02-06,124 MARIENDORFER DAMM,17,52.438115,13.38772
2024-02-07,124 MARIENDORFER DAMM,35,52.438115,13.38772
2024-02-08,124 MARIENDORFER DAMM,33,52.438115,13.38772
2024-02-09,124 MARIENDORFER DAMM,22,52.438115,13.38772
2024-02-10,124 MARIENDORFER DAMM,29,52.438115,13.38772
2024-02-11,124 MARIENDORFER DAMM,17,52.438115,13.38772
2024-02-12,124 MARIENDORFER DAMM,32,52.438115,13.38772
2024-02-13,124 MARIENDORFER DAMM,40,52.438115,13.38772
2024-02-14,124 MARIENDORFER DAMM,34,52.438115,13.38772
2024-02-15,124 MARIENDORFER DAMM,30,52.438115,13.38772
2024-02-16,124 MARIENDORFER DAMM,27,52.438115,13.38772
2024-02-17,124 MARIENDORFER DAMM,20,52.438115,13.38772
2024-02-18,124 MARIENDORFER DAMM,18,52.438115,13.38772
2024-02-19,124 MARIENDORFER DAMM,26,52.438115,13.38772
2024-02-20,124 MARIENDORFER DAMM,33,52.438115,13.38772
2024-02-21,124 MARIENDORFER DAMM,29,52.438115,13.38772
2024-02-22,124 MARIENDORFER DAMM,25,52.438115,13.38772
2024-02-23,124 MARIENDORFER DAMM,31,52.438115,13.38772
2024-02-24,124 MARIENDORFER DAMM,30,52.438115,13.38772
2024-02-25,124 MARIENDORFER DAMM,35,52.438115,13.38772
2024-02-26,124 MARIENDORFER DAMM,30,52.438115,13.38772
2024-02-27,124 MARIENDORFER DAMM,29,52.438115,13.38772
2024-02-28,124 MARIENDORFER DAMM,36,52.438115,13.38772
2024-02-29,124 MARIENDORFER DAMM,21,52.438115,13.38772
2024-03-01,124 MARIENDORFER DAMM,27,52.438115,13.38772
2024-03-02,124 MARIENDORFER DAMM,24,52.438115,13.38772
2024-03-03,124 MARIENDORFER DAMM,19,52.438115,13.38772
2024-03-04,124 MARIENDORFER DAMM,27,52.438115,13.38772
2024-03-05,124 MARIENDORFER DAMM,24,52.438115,13.38772
2024-03-06,124 MARIENDORFER DAMM,26,52.438115,13.38772
2024-03-07,124 MARIENDORFER DAMM,21,52.438115,13.38772
2024-03-08,124 MARIENDORFER DAMM,21,52.438115,13.38772
2024-03-09,124 MARIENDORFER DAMM,12,52.438115,13.38772
2024-03-10,124 MARIENDORFER DAMM,10,52.438115,13.38772
2024-03-11,124 MARIENDORFER DAMM,35,52.438115,13.38772
2024-03-12,124 MARIENDORFER DAMM,46,52.438115,13.38772
2024-03-13,124 MARIENDORFER DAMM,35,52.438115,13.38772
2024-03-14,124 MARIENDORFER DAMM,31,52.438115,13.38772
2024-03-15,124 MARIENDORFER DAMM,29,52.438115,13.38772
2024-03-16,124 MARIENDORFER DAMM,22,52.438115,13.38772
2024-03-17,124 MARIENDORFER DAMM,18,52.438115,13.38772
2024-03-18,124 MARIENDORFER DAMM,14,52.438115,13.38772
2024-03-19,124 MARIENDORFER DAMM,25,52.438115,13.38772
2024-03-20,124 MARIENDORFER DAMM,41,52.438115,13.38772
2024-03-21,124 MARIENDORFER DAMM,38,52.438115,13.38772
2024-03-22,124 MARIENDORFER DAMM,31,52.438115,13.38772
2024-03-23,124 MARIENDORFER DAMM,26,52.438115,13.38772
2024-03-24,124 MARIENDORFER DAMM,14,52.438115,13.38772
2024-03-25,124 MARIENDORFER DAMM,37,52.438115,13.38772
2024-03-26,124 MARIENDORFER DAMM,15,52.438115,13.38772
2024-03-27,124 MARIENDORFER DAMM,17,52.438115,13.38772
2024-03-28,124 MARIENDORFER DAMM,26,52.438115,13.38772
2024-03-29,124 MARIENDORFER DAMM,18,52.438115,13.38772
2024-03-30,124 MARIENDORFER DAMM,29,52.438115,13.38772
2024-03-31,124 MARIENDORFER DAMM,40,52.438115,13.38772
2024-04-01,124 MARIENDORFER DAMM,17,52.438115,13.38772
2024-04-02,124 MARIENDORFER DAMM,22,52.438115,13.38772
2024-04-03,124 MARIENDORFER DAMM,32,52.438115,13.38772
2024-04-04,124 MARIENDORFER DAMM,23,52.438115,13.38772
2024-04-05,124 MARIENDORFER DAMM,23,52.438115,13.38772
2024-04-06,124 MARIENDORFER DAMM,27,52.438115,13.38772
2024-04-07,124 MARIENDORFER DAMM,29,52.438115,13.38772
2024-04-08,124 MARIENDORFER DAMM,48,52.438115,13.38772
2024-04-09,124 MARIENDORFER DAMM,29,52.438115,13.38772
2024-04-10,124 MARIENDORFER DAMM,32,52.438115,13.38772
2024-04-11,124 MARIENDORFER DAMM,38,52.438115,13.38772
2024-04-12,124 MARIENDORFER DAMM,31,52.438115,13.38772
2024-04-13,124 MARIENDORFER DAMM,22,52.438115,13.38772
2024-04-14,124 MARIENDORFER DAMM,17,52.438115,13.38772
2024-04-15,124 MARIENDORFER DAMM,30,52.438115,13.38772
2024-04-16,124 MARIENDORFER DAMM,26,52.438115,13.38772
2024-04-17,124 MARIENDORFER DAMM,33,52.438115,13.38772
2024-04-18,124 MARIENDORFER DAMM,33,52.438115,13.38772
2023-04-20,143 SILBERSTEINSTRASSE,37,,
2023-04-21,143 SILBERSTEINSTRASSE,37,,
2023-04-22,143 SILBERSTEINSTRASSE,43,,
2023-04-23,143 SILBERSTEINSTRASSE,34,,
2023-04-24,143 SILBERSTEINSTRASSE,33,,
2023-04-25,143 SILBERSTEINSTRASSE,17,,
2023-04-26,143 SILBERSTEINSTRASSE,19,,
2023-04-27,143 SILBERSTEINSTRASSE,33,,
2023-04-28,143 SILBERSTEINSTRASSE,59,,
2023-04-29,143 SILBERSTEINSTRASSE,32,,
2023-04-30,143 SILBERSTEINSTRASSE,32,,
2023-05-01,143 SILBERSTEINSTRASSE,51,,
2023-05-02,143 SILBERSTEINSTRASSE,17,,
2023-05-03,143 SILBERSTEINSTRASSE,28,,
2023-05-04,143 SILBERSTEINSTRASSE,43,,
2023-05-05,143 SILBERSTEINSTRASSE,27,,
2023-05-06,143 SILBERSTEINSTRASSE,21,,
2023-05-07,143 SILBERSTEINSTRASSE,17,,
2023-05-08,143 SILBERSTEINSTRASSE,40,,
2023-05-09,143 SILBERSTEINSTRASSE,33,,
2023-05-10,143 SILBERSTEINSTRASSE,39,,
2023-05-11,143 SILBERSTEINSTRASSE,43,,
2023-05-12,143 SILBERSTEINSTRASSE,32,,
2023-05-13,143 SILBERSTEINSTRASSE,33,,
2023-05-14,143 SILBERSTEINSTRASSE,35,,
2023-05-15,143 SILBERSTEINSTRASSE,42,,
2023-05-16,143 SILBERSTEINSTRASSE,17,,
2023-05-17,143 SILBERSTEINSTRASSE,18,,
2023-05-18,143 SILBERSTEINSTRASSE,16,,
2023-05-19,143 SILBERSTEINSTRASSE,28,,
2023-05-20,143 SILBERSTEINSTRASSE,19,,
2023-05-21,143 SILBERSTEINSTRASSE,17,,
2023-05-22,143 SILBERSTEINSTRASSE,41,,
2023-05-23,143 SILBERSTEINSTRASSE,25,,
2023-05-24,143 SILBERSTEINSTRASSE,25,,
2023-05-25,143 SILBERSTEINSTRASSE,24,,
2023-05-26,143 SILBERSTEINSTRASSE,22,,
2023-05-27,143 SILBERSTEINSTRASSE,26,,
2023-05-28,143 SILBERSTEINSTRASSE,25,,
2023-05-29,143 SILBERSTEINSTRASSE,13,,
2023-05-30,143 SILBERSTEINSTRASSE,28,,
2023-05-31,143 SILBERSTEINSTRASSE,39,,
2023-06-01,143 SILBERSTEINSTRASSE,15,,
2023-06-02,143 SILBERSTEINSTRASSE,19,,
2023-06-03,143 SILBERSTEINSTRASSE,24,,
2023-06-04,143 SILBERSTEINSTRASSE,22,,
2023-06-05,143 SILBERSTEINSTRASSE,36,,
2023-06-06,143 SILBERSTEINSTRASSE,46,,
2023-06-07,143 SILBERSTEINSTRASSE,31,,
2023-06-08,143 SILBERSTEINSTRASSE,35,,
2023-06-09,143 SILBERSTEINSTRASSE,26,,
2023-06-10,143 SILBERSTEINSTRASSE,23,,
2023-06-11,143 SILBERSTEINSTRASSE,18,,
2023-06-12,143 SILBERSTEINSTRASSE,39,,
2023-06-13,143 SILBERSTEINSTRASSE,25,,
2023-06-14,143 SILBERSTEINSTRASSE,26,,
2023-06-15,143 SILBERSTEINSTRASSE,30,,
2023-06-16,143 SILBERSTEINSTRASSE,22,,
2023-06-17,143 SILBERSTEINSTRASSE,25,,
2023-06-18,143 SILBERSTEINSTRASSE,29,,
2023-06-19,143 SILBERSTEINSTRASSE,57,,
2023-06-20,143 SILBERSTEINSTRASSE,44,,
2023-06-21,143 SILBERSTEINSTRASSE,27,,
2023-06-22,143 SILBERSTEINSTRASSE,36,,
2023-06-23,143 SILBERSTEINSTRASSE,27,,
2023-06-24,143 SILBERSTEINSTRASSE,20,,
2023-06-25,143 SILBERSTEINSTRASSE,30,,
2023-06-26,143 SILBERSTEINSTRASSE,39,,
2023-06-27,143 SILBERSTEINSTRASSE,17,,
2023-06-28,143 SILBERSTEINSTRASSE,17,,
2023-06-29,143 SILBERSTEINSTRASSE,42,,
2023-06-30,143 SILBERSTEINSTRASSE,26,,
2023-07-01,143 SILBERSTEINSTRASSE,25,,
2023-07-02,143 SILBERSTEINSTRASSE,10,,
2023-07-03,143 SILBERSTEINSTRASSE,32,,
2023-07-04,143 SILBERSTEINSTRASSE,26,,
2023-07-05,143 SILBERSTEINSTRASSE,32,,
2023-07-06,143 SILBERSTEINSTRASSE,33,,
2023-07-07,143 SILBERSTEINSTRASSE,51,,
2023-07-08,143 SILBERSTEINSTRASSE,33,,
2023-07-09,143 SILBERSTEINSTRASSE,24,,
2023-07-10,143 SILBERSTEINSTRASSE,33,,
2023-07-11,143 SILBERSTEINSTRASSE,46,,
2023-07-12,143 SILBERSTEINSTRASSE,26,,
2023-07-13,143 SILBERSTEINSTRASSE,21,,
2023-07-14,143 SILBERSTEINSTRASSE,40,,
2023-07-15,143 SILBERSTEINSTRASSE,36,,
2023-07-16,143 SILBERSTEINSTRASSE,17,,
2023-07-17,143 SILBERSTEINSTRASSE,22,,
2023-07-18,143 SILBERSTEINSTRASSE,24,,
2023-07-19,143 SILBERSTEINSTRASSE,30,,
2023-07-20,143 SILBERSTEINSTRASSE,14,,
2023-07-21,143 SILBERSTEINSTRASSE,42,,
2023-07-22,143 SILBERSTEINSTRASSE,29,,
2023-07-23,143 SILBERSTEINSTRASSE,26,,
2023-07-24,143 SILBERSTEINSTRASSE,25,,
2023-07-25,143 SILBERSTEINSTRASSE,14,,
2023-07-26,143 SILBERSTEINSTRASSE,17,,
2023-07-27,143 SILBERSTEINSTRASSE,30,,
2023-07-28,143 SILBERSTEINSTRASSE,17,,
2023-07-29,143 SILBERSTEINSTRASSE,23,,
2023-07-30,143 SILBERSTEINSTRASSE,13,,
2023-07-31,143 SILBERSTEINSTRASSE,22,,
2023-08-01,143 SILBERSTEINSTRASSE,18,,
2023-08-02,143 SILBERSTEINSTRASSE,23,,
2023-08-03,143 SILBERSTEINSTRASSE,19,,
2023-08-04,143 SILBERSTEINSTRASSE,20,,
2023-08-05,143 SILBERSTEINSTRASSE,24,,
2023-08-06,143 SILBERSTEINSTRASSE,18,,
2023-08-07,143 SILBERSTEINSTRASSE,11,,
2023-08-08,143 SILBERSTEINSTRASSE,19,,
2023-08-09,143 SILBERSTEINSTRASSE,22,,
2023-08-10,143 SILBERSTEINSTRASSE,30,,
2023-08-11,143 SILBERSTEINSTRASSE,41,,
2023-08-12,143 SILBERSTEINSTRASSE,33,,
2023-08-13,143 SILBERSTEINSTRASSE,21,,
2023-08-14,143 SILBERSTEINSTRASSE,39,,
2023-08-15,143 SILBERSTEINSTRASSE,32,,
2023-08-16,143 SILBERSTEINSTRASSE,22,,
2023-08-17,143 SILBERSTEINSTRASSE,24,,
2023-08-18,143 SILBERSTEINSTRASSE,33,,
2023-08-19,143 SILBERSTEINSTRASSE,37,,
2023-08-20,143 SILBERSTEINSTRASSE,14,,
2023-08-21,143 SILBERSTEINSTRASSE,26,,
2023-08-22,143 SILBERSTEINSTRASSE,36,,
2023-08-23,143 SILBERSTEINSTRASSE,30,,
2023-08-24,143 SILBERSTEINSTRASSE,48,,
2023-08-25,143 SILBERSTEINSTRASSE,43,,
2023-08-26,143 SILBERSTEINSTRASSE,21,,
2023-08-27,143 SILBERSTEINSTRASSE,27,,
2023-08-28,143 SILBERSTEINSTRASSE,32,,
2023-08-29,143 SILBERSTEINSTRASSE,28,,
2023-08-30,143 SILBERSTEINSTRASSE,36,,
2023-08-31,143 SILBERSTEINSTRASSE,31,,
2023-09-01,143 SILBERSTEINSTRASSE,41,,
2023-09-02,143 SILBERSTEINSTRASSE,37,,
2023-09-03,143 SILBERSTEINSTRASSE,20,,
2023-09-04,143 SILBERSTEINSTRASSE,54,,
2023-09-05,143 SILBERSTEINSTRASSE,49,,
2023-09-06,143 SILBERSTEINSTRASSE,54,,
2023-09-07,143 SILBERSTEINSTRASSE,44,,
2023-09-08,143 SILBERSTEINSTRASSE,55,,
2023-09-09,143 SILBERSTEINSTRASSE,52,,
2023-09-10,143 SILBERSTEINSTRASSE,47,,
2023-09-11,143 SILBERSTEINSTRASSE,72,,
2023-09-12,143 SILBERSTEINSTRASSE,49,,
2023-09-13,143 SILBERSTEINSTRASSE,28,,
2023-09-14,143 SILBERSTEINSTRASSE,28,,
2023-09-15,143 SILBERSTEINSTRASSE,38,,
2023-09-16,143 SILBERSTEINSTRASSE,41,,
2023-09-17,143 SILBERSTEINSTRASSE,42,,
2023-09-18,143 SILBERSTEINSTRASSE,42,,
2023-09-19,143 SILBERSTEINSTRASSE,26,,
2023-09-20,143 SILBERSTEINSTRASSE,40,,
2023-09-21,143 SILBERSTEINSTRASSE,47,,
2023-09-22,143 SILBERSTEINSTRASSE,34,,
2023-09-23,143 SILBERSTEINSTRASSE,27,,
2023-09-24,143 SILBERSTEINSTRASSE,28,,
2023-09-25,143 SILBERSTEINSTRASSE,41,,
2023-09-26,143 SILBERSTEINSTRASSE,43,,
2023-09-27,143 SILBERSTEINSTRASSE,61,,
2023-09-28,143 SILBERSTEINSTRASSE,64,,
2023-09-29,143 SILBERSTEINSTRASSE,55,,
2023-09-30,143 SILBERSTEINSTRASSE,21,,
2023-10-01,143 SILBERSTEINSTRASSE,25,,
2023-10-02,143 SILBERSTEINSTRASSE,51,,
2023-10-03,143 SILBERSTEINSTRASSE,19,,
2023-10-04,143 SILBERSTEINSTRASSE,26,,
2023-10-05,143 SILBERSTEINSTRASSE,30,,
2023-10-06,143 SILBERSTEINSTRASSE,32,,
2023-10-07,143 SILBERSTEINSTRASSE,19,,
2023-10-08,143 SILBERSTEINSTRASSE,21,,
2023-10-09,143 SILBERSTEINSTRASSE,39,,
2023-10-10,143 SILBERSTEINSTRASSE,32,,
2023-10-11,143 SILBERSTEINSTRASSE,40,,
2023-10-12,143 SILBERSTEINSTRASSE,30,,
2023-10-13,143 SILBERSTEINSTRASSE,26,,
2023-10-14,143 SILBERSTEINSTRASSE,14,,
2023-10-15,143 SILBERSTEINSTRASSE,10,,
2023-10-16,143 SILBERSTEINSTRASSE,29,,
2023-10-17,143 SILBERSTEINSTRASSE,54,,
2023-10-18,143 SILBERSTEINSTRASSE,40,,
2023-10-19,143 SILBERSTEINSTRASSE,30,,
2023-10-20,143 SILBERSTEINSTRASSE,16,,
2023-10-21,143 SILBERSTEINSTRASSE,37,,
2023-10-22,143 SILBERSTEINSTRASSE,28,,
2023-10-23,143 SILBERSTEINSTRASSE,38,,
2023-10-24,143 SILBERSTEINSTRASSE,34,,
2023-10-25,143 SILBERSTEINSTRASSE,36,,
2023-10-26,143 SILBERSTEINSTRASSE,30,,
2023-10-27,143 SILBERSTEINSTRASSE,26,,
2023-10-28,143 SILBERSTEINSTRASSE,33,,
2023-10-29,143 SILBERSTEINSTRASSE,25,,
2023-10-30,143 SILBERSTEINSTRASSE,38,,
2023-10-31,143 SILBERSTEINSTRASSE,28,,
2023-11-01,143 SILBERSTEINSTRASSE,38,,
2023-11-02,143 SILBERSTEINSTRASSE,28,,
2023-11-03,143 SILBERSTEINSTRASSE,42,,
2023-11-04,143 SILBERSTEINSTRASSE,24,,
2023-11-05,143 SILBERSTEINSTRASSE,20,,
2023-11-06,143 SILBERSTEINSTRASSE,31,,
2023-11-07,143 SILBERSTEINSTRASSE,34,,
2023-11-08,143 SILBERSTEINSTRASSE,35,,
2023-11-09,143 SILBERSTEINSTRASSE,35,,
2023-11-10,143 SILBERSTEINSTRASSE,41,,
2023-11-11,143 SILBERSTEINSTRASSE,34,,
2023-11-12,143 SILBERSTEINSTRASSE,30,,
2023-11-13,143 SILBERSTEINSTRASSE,36,,
2023-11-14,143 SILBERSTEINSTRASSE,29,,
2023-11-15,143 SILBERSTEINSTRASSE,25,,
2023-11-16,143 SILBERSTEINSTRASSE,36,,
2023-11-17,143 SILBERSTEINSTRASSE,18,,
2023-11-18,143 SILBERSTEINSTRASSE,29,,
2023-11-19,143 SILBERSTEINSTRASSE,30,,
2023-11-20,143 SILBERSTEINSTRASSE,40,,
2023-11-21,143 SILBERSTEINSTRASSE,19,,
2023-11-22,143 SILBERSTEINSTRASSE,38,,
2023-11-23,143 SILBERSTEINSTRASSE,24,,
2023-11-24,143 SILBERSTEINSTRASSE,16,,
2023-11-25,143 SILBERSTEINSTRASSE,19,,
2023-11-26,143 SILBERSTEINSTRASSE,26,,
2023-11-27,143 SILBERSTEINSTRASSE,41,,
2023-11-28,143 SILBERSTEINSTRASSE,29,,
2023-11-29,143 SILBERSTEINSTRASSE,37,,
2023-11-30,143 SILBERSTEINSTRASSE,51,,
2023-12-01,143 SILBERSTEINSTRASSE,45,,
2023-12-02,143 SILBERSTEINSTRASSE,30,,
2023-12-03,143 SILBERSTEINSTRASSE,25,,
2023-12-04,143 SILBERSTEINSTRASSE,44,,
2023-12-05,143 SILBERSTEINSTRASSE,48,,
2023-12-06,143 SILBERSTEINSTRASSE,47,,
2023-12-07,143 SILBERSTEINSTRASSE,34,,
2023-12-08,143 SILBERSTEINSTRASSE,37,,
2023-12-09,143 SILBERSTEINSTRASSE,36,,
2023-12-10,143 SILBERSTEINSTRASSE,27,,
2023-12-11,143 SILBERSTEINSTRASSE,38,,
2023-12-12,143 SILBERSTEINSTRASSE,44,,
2023-12-13,143 SILBERSTEINSTRASSE,35,,
2023-12-14,143 SILBERSTEINSTRASSE,31,,
2023-12-15,143 SILBERSTEINSTRASSE,37,,
2023-12-16,143 SILBERSTEINSTRASSE,30,,
2023-12-17,143 SILBERSTEINSTRASSE,24,,
2023-12-18,143 SILBERSTEINSTRASSE,34,,
2023-12-19,143 SILBERSTEINSTRASSE,38,,
2023-12-20,143 SILBERSTEINSTRASSE,30,,
2023-12-21,143 SILBERSTEINSTRASSE,21,,
2023-12-22,143 SILBERSTEINSTRASSE,12,,
2023-12-23,143 SILBERSTEINSTRASSE,21,,
2023-12-24,143 SILBERSTEINSTRASSE,22,,
2023-12-25,143 SILBERSTEINSTRASSE,12,,
2023-12-26,143 SILBERSTEINSTRASSE,10,,
2023-12-27,143 SILBERSTEINSTRASSE,35,,
2023-12-28,143 SILBERSTEINSTRASSE,31,,
2023-12-29,143 SILBERSTEINSTRASSE,26,,
2023-12-30,143 SILBERSTEINSTRASSE,37,,
2023-12-31,143 SILBERSTEINSTRASSE,27,,
2024-01-01,143 SILBERSTEINSTRASSE,30,,
2024-01-02,143 SILBERSTEINSTRASSE,34,,
2024-01-03,143 SILBERSTEINSTRASSE,32,,
2024-01-04,143 SILBERSTEINSTRASSE,19,,
2024-01-05,143 SILBERSTEINSTRASSE,32,,
2024-01-06,143 SILBERSTEINSTRASSE,,,
2024-01-07,143 SILBERSTEINSTRASSE,,,
2024-01-08,143 SILBERSTEINSTRASSE,,,
2024-01-09,143 SILBERSTEINSTRASSE,,,
2024-01-10,143 SILBERSTEINSTRASSE,,,
2024-01-11,143 SILBERSTEINSTRASSE,,,
2024-01-12,143 SILBERSTEINSTRASSE,,,
2024-01-13,143 SILBERSTEINSTRASSE,,,
2024-01-14,143 SILBERSTEINSTRASSE,,,
2024-01-15,143 SILBERSTEINSTRASSE,,,
2024-01-16,143 SILBERSTEINSTRASSE,,,
2024-01-17,143 SILBERSTEINSTRASSE,,,
2024-01-18,143 SILBERSTEINSTRASSE,,,
2024-01-19,143 SILBERSTEINSTRASSE,,,
2024-01-20,143 SILBERSTEINSTRASSE,,,
2024-01-21,143 SILBERSTEINSTRASSE,,,
2024-01-22,143 SILBERSTEINSTRASSE,,,
2024-01-23,143 SILBERSTEINSTRASSE,,,
2024-01-24,143 SILBERSTEINSTRASSE,,,
2024-01-25,143 SILBERSTEINSTRASSE,,,
2024-01-26,143 SILBERSTEINSTRASSE,,,
2024-01-27,143 SILBERSTEINSTRASSE,,,
2024-01-28,143 SILBERSTEINSTRASSE,,,
2024-01-29,143 SILBERSTEINSTRASSE,,,
2024-01-30,143 SILBERSTEINSTRASSE,,,
2024-01-31,143 SILBERSTEINSTRASSE,,,
2024-02-01,143 SILBERSTEINSTRASSE,,,
2024-02-02,143 SILBERSTEINSTRASSE,,,
2024-02-03,143 SILBERSTEINSTRASSE,,,
2024-02-04,143 SILBERSTEINSTRASSE,,,
2024-02-05,143 SILBERSTEINSTRASSE,,,
2024-02-06,143 SILBERSTEINSTRASSE,,,
2024-02-07,143 SILBERSTEINSTRASSE,,,
2024-02-08,143 SILBERSTEINSTRASSE,,,
2024-02-09,143 SILBERSTEINSTRASSE,,,
2024-02-10,143 SILBERSTEINSTRASSE,,,
2024-02-11,143 SILBERSTEINSTRASSE,,,
2024-02-12,143 SILBERSTEINSTRASSE,,,
2024-02-13,143 SILBERSTEINSTRASSE,,,
2024-02-14,143 SILBERSTEINSTRASSE,,,
2024-02-15,143 SILBERSTEINSTRASSE,,,
2024-02-16,143 SILBERSTEINSTRASSE,,,
2024-02-17,143 SILBERSTEINSTRASSE,,,
2024-02-18,143 SILBERSTEINSTRASSE,,,
2024-02-19,143 SILBERSTEINSTRASSE,,,
2024-02-20,143 SILBERSTEINSTRASSE,,,
2024-02-21,143 SILBERSTEINSTRASSE,,,
2024-02-22,143 SILBERSTEINSTRASSE,,,
2024-02-23,143 SILBERSTEINSTRASSE,,,
2024-02-24,143 SILBERSTEINSTRASSE,,,
2024-02-25,143 SILBERSTEINSTRASSE,,,
2024-02-26,143 SILBERSTEINSTRASSE,,,
2024-02-27,143 SILBERSTEINSTRASSE,,,
2024-02-28,143 SILBERSTEINSTRASSE,,,
2024-02-29,143 SILBERSTEINSTRASSE,,,
2024-03-01,143 SILBERSTEINSTRASSE,,,
2024-03-02,143 SILBERSTEINSTRASSE,,,
2024-03-03,143 SILBERSTEINSTRASSE,,,
2024-03-04,143 SILBERSTEINSTRASSE,,,
2024-03-05,143 SILBERSTEINSTRASSE,,,
2024-03-06,143 SILBERSTEINSTRASSE,,,
2024-03-07,143 SILBERSTEINSTRASSE,,,
2024-03-08,143 SILBERSTEINSTRASSE,,,
2024-03-09,143 SILBERSTEINSTRASSE,,,
2024-03-10,143 SILBERSTEINSTRASSE,,,
2024-03-11,143 SILBERSTEINSTRASSE,,,
2024-03-12,143 SILBERSTEINSTRASSE,,,
2024-03-13,143 SILBERSTEINSTRASSE,,,
2024-03-14,143 SILBERSTEINSTRASSE,,,
2024-03-15,143 SILBERSTEINSTRASSE,,,
2024-03-16,143 SILBERSTEINSTRASSE,,,
2024-03-17,143 SILBERSTEINSTRASSE,,,
2024-03-18,143 SILBERSTEINSTRASSE,,,
2024-03-19,143 SILBERSTEINSTRASSE,,,
2024-03-20,143 SILBERSTEINSTRASSE,,,
2024-03-21,143 SILBERSTEINSTRASSE,,,
2024-03-22,143 SILBERSTEINSTRASSE,,,
2024-03-23,143 SILBERSTEINSTRASSE,,,
2024-03-24,143 SILBERSTEINSTRASSE,,,
2024-03-25,143 SILBERSTEINSTRASSE,,,
2024-03-26,143 SILBERSTEINSTRASSE,,,
2024-03-27,143 SILBERSTEINSTRASSE,,,
2024-03-28,143 SILBERSTEINSTRASSE,,,
2024-03-29,143 SILBERSTEINSTRASSE,,,
2024-03-30,143 SILBERSTEINSTRASSE,,,
2024-03-31,143 SILBERSTEINSTRASSE,,,
2024-04-01,143 SILBERSTEINSTRASSE,,,
2024-04-02,143 SILBERSTEINSTRASSE,,,
2024-04-03,143 SILBERSTEINSTRASSE,,,
2024-04-04,143 SILBERSTEINSTRASSE,,,
2024-04-05,143 SILBERSTEINSTRASSE,,,
2024-04-06,143 SILBERSTEINSTRASSE,,,
2024-04-07,143 SILBERSTEINSTRASSE,,,
2024-04-08,143 SILBERSTEINSTRASSE,,,
2024-04-09,143 SILBERSTEINSTRASSE,,,
2024-04-10,143 SILBERSTEINSTRASSE,,,
2024-04-11,143 SILBERSTEINSTRASSE,,,
2024-04-12,143 SILBERSTEINSTRASSE,,,
2024-04-13,143 SILBERSTEINSTRASSE,,,
2024-04-14,143 SILBERSTEINSTRASSE,,,
2024-04-15,143 SILBERSTEINSTRASSE,,,
2024-04-16,143 SILBERSTEINSTRASSE,,,
2024-04-17,143 SILBERSTEINSTRASSE,,,
2024-04-18,143 SILBERSTEINSTRASSE,,,
2023-04-20,144 SILBERSTEINSTRASSE,33,52.46747,13.44121
2023-04-21,144 SILBERSTEINSTRASSE,37,52.46747,13.44121
2023-04-22,144 SILBERSTEINSTRASSE,40,52.46747,13.44121
2023-04-23,144 SILBERSTEINSTRASSE,31,52.46747,13.44121
2023-04-24,144 SILBERSTEINSTRASSE,27,52.46747,13.44121
